chrom	start	end	RegionID	PeakRegion	Locus	LogFC	F	PValue	FDR
chr1	39812459	39813777	WT_PeakRegion	WT_PeakRegion_108_chr1_39812459_39813777	chr1:39812459-39813777	-0.918635492196639	10.1912964851114	0.00210327652370023	0.0118982929172781
chr1	40365976	40366363	WT_PeakRegion	WT_PeakRegion_109_chr1_40365976_40366363	chr1:40365976-40366363	-1.19282108966746	8.42258111841232	0.00591042463286669	0.0223934948352464
chr1	40522655	40523144	WT_PeakRegion	WT_PeakRegion_110_chr1_40522655_40523144	chr1:40522655-40523144	-1.70614877091923	17.523043887045	8.0188639448874e-05	0.00216256126209075
chr1	42303243	42303625	WT_PeakRegion	WT_PeakRegion_111_chr1_42303243_42303625	chr1:42303243-42303625	-1.0188758540432	5.85463045217967	0.0210605388003202	0.0525090012316011
chr1	42457652	42457839	WT_PeakRegion	WT_PeakRegion_112_chr1_42457652_42457839	chr1:42457652-42457839	-0.815947197156059	2.85547347424532	0.124680021083655	0.191614768382106
chr1	42461937	42462250	WT_PeakRegion	WT_PeakRegion_113_chr1_42461937_42462250	chr1:42461937-42462250	-1.0203166286929	5.95291951256419	0.0208931734352836	0.0522181087253174
chr1	42810885	42811487	WT_PeakRegion	WT_PeakRegion_114_chr1_42810885_42811487	chr1:42810885-42811487	-1.19307149557931	9.58743988463219	0.00280410337314687	0.0139702783328821
chr1	42876928	42877268	WT_PeakRegion	WT_PeakRegion_115_chr1_42876928_42877268	chr1:42876928-42877268	-1.42106756381777	9.92233678425424	0.00396633040878399	0.0174423197594301
chr1	43232693	43233425	WT_PeakRegion	WT_PeakRegion_116_chr1_43232693_43233425	chr1:43232693-43233425	-0.429080959079129	1.40430033010623	0.239955534914689	0.320841470004241
chr1	43240632	43240865	WT_PeakRegion	WT_PeakRegion_117_chr1_43240632_43240865	chr1:43240632-43240865	-0.351503887501197	0.671409096630597	0.434044552478639	0.515864220677289
chr1	43834525	43835766	Shared_PeakRegion	Shared_PeakRegion_20_chr1_43834525_43835766	chr1:43834525-43835766	-0.321296145492931	2.89085564066585	0.0934596714442257	0.154383046451639
chr1	44135387	44135983	Q111_PeakRegion	Q111_PeakRegion_25_chr1_44135387_44135983	chr1:44135387-44135983	0.981412608183805	6.18542685801704	0.0152321852935256	0.0422463259833819
chr1	44431707	44432499	WT_PeakRegion	WT_PeakRegion_118_chr1_44431707_44432499	chr1:44431707-44432499	-1.03600483109564	8.50218487863008	0.00474355805990569	0.0195267541951786
chr1	44437825	44438652	Shared_PeakRegion	Shared_PeakRegion_21_chr1_44437825_44438652	chr1:44437825-44438652	-0.603698474454635	3.24070550371934	0.0760766912020278	0.132569656321212
chr1	44537585	44538693	Shared_PeakRegion	Shared_PeakRegion_22_chr1_44537585_44538693	chr1:44537585-44538693	-1.05807088216464	8.48929796100446	0.00477360764232638	0.019544735850084
chr1	44547752	44548651	WT_PeakRegion	WT_PeakRegion_119_chr1_44547752_44548651	chr1:44547752-44548651	-1.33287535478808	9.97238614594314	0.00233348926141282	0.0125549801554732
chr1	44665163	44666043	WT_PeakRegion	WT_PeakRegion_120_chr1_44665163_44666043	chr1:44665163-44666043	-1.41833536213821	17.3145733874829	8.75627051497511e-05	0.00224581336242092
chr1	44749454	44749976	WT_PeakRegion	WT_PeakRegion_121_chr1_44749454_44749976	chr1:44749454-44749976	-0.359094514400407	0.656654464037776	0.436051184009937	0.51760872404325
chr1	45016201	45017518	WT_PeakRegion	WT_PeakRegion_122_chr1_45016201_45017518	chr1:45016201-45017518	-1.20485489504499	13.7614555917268	0.000408767227062865	0.00480352253622221
chr1	45153948	45154096	WT_PeakRegion	WT_PeakRegion_123_chr1_45153948_45154096	chr1:45153948-45154096	-1.31838007228779	10.2076774107927	0.00220275564738735	0.0121421590641326
chr1	45222409	45223015	WT_PeakRegion	WT_PeakRegion_124_chr1_45222409_45223015	chr1:45222409-45223015	-0.809793127402304	4.31013835470182	0.0415071967545281	0.0851002227600114
chr1	45261921	45262867	Shared_PeakRegion	Shared_PeakRegion_23_chr1_45261921_45262867	chr1:45261921-45262867	-0.558433170778928	2.65741241542106	0.107496254759934	0.171062251818743
chr1	45309472	45309925	WT_PeakRegion	WT_PeakRegion_125_chr1_45309472_45309925	chr1:45309472-45309925	-2.2209770120345	21.7058876844983	1.44414531522511e-05	0.000908350211070463
chr1	45922225	45922487	WT_PeakRegion	WT_PeakRegion_126_chr1_45922225_45922487	chr1:45922225-45922487	-1.4838702265084	9.68821564696737	0.0047013148348427	0.0194133621960855
chr1	46407955	46408428	WT_PeakRegion	WT_PeakRegion_127_chr1_46407955_46408428	chr1:46407955-46408428	-0.562274303475995	2.17449025357668	0.144735766935722	0.21484858665361
chr1	46416329	46417045	Q111_PeakRegion	Q111_PeakRegion_26_chr1_46416329_46417045	chr1:46416329-46417045	0.172975456790445	0.199405052793062	0.656560308327229	0.717481752780966
chr1	46505866	46506870	Shared_PeakRegion	Shared_PeakRegion_24_chr1_46505866_46506870	chr1:46505866-46506870	-0.553112748508041	2.39808100087987	0.125929556373082	0.193134633119645
chr1	46764299	46764945	WT_PeakRegion	WT_PeakRegion_128_chr1_46764299_46764945	chr1:46764299-46764945	-0.479956519567109	1.69636645472028	0.19697214738065	0.273833006363811
chr1	46776458	46776893	WT_PeakRegion	WT_PeakRegion_129_chr1_46776458_46776893	chr1:46776458-46776893	-0.582904867804672	2.78202041346832	0.100910614943938	0.163453347051681
chr1	47053947	47054943	WT_PeakRegion	WT_PeakRegion_130_chr1_47053947_47054943	chr1:47053947-47054943	-0.588769122984759	2.870918565381	0.0945750630723024	0.155860057935904
chr1	47066014	47066585	WT_PeakRegion	WT_PeakRegion_131_chr1_47066014_47066585	chr1:47066014-47066585	-1.34535398675765	12.4209044382182	0.000747408461802184	0.00671105606736824
chr1	47126930	47127384	WT_PeakRegion	WT_PeakRegion_132_chr1_47126930_47127384	chr1:47126930-47127384	-0.99840960226487	5.46820886293879	0.0221856642367999	0.0543934835244233
chr1	47205637	47206501	WT_PeakRegion	WT_PeakRegion_133_chr1_47205637_47206501	chr1:47205637-47206501	-0.735277669924773	4.5264785079741	0.0368476237999446	0.0779205204510735
chr1	47650390	47650912	WT_PeakRegion	WT_PeakRegion_134_chr1_47650390_47650912	chr1:47650390-47650912	-0.993941866793288	16.2103489232227	0.000140141254190205	0.0028808958808952
chr1	47685681	47687501	WT_PeakRegion	WT_PeakRegion_135_chr1_47685681_47687501	chr1:47685681-47687501	-0.798722638715138	6.59679274274278	0.0123201539740658	0.0365694008550431
chr1	47777693	47778301	WT_PeakRegion	WT_PeakRegion_136_chr1_47777693_47778301	chr1:47777693-47778301	-0.923366929658623	5.86319612609263	0.0184388554281785	0.0482247306060348
chr1	48252430	48252823	Q111_PeakRegion	Q111_PeakRegion_27_chr1_48252430_48252823	chr1:48252430-48252823	0.888454785495937	4.91230290405462	0.0302581033609202	0.0683930220780415
chr1	48288050	48288664	WT_PeakRegion	WT_PeakRegion_137_chr1_48288050_48288664	chr1:48288050-48288664	-0.588330672927834	2.65962190190089	0.110736465358511	0.17501529007529
chr1	48381563	48383349	Shared_PeakRegion	Shared_PeakRegion_25_chr1_48381563_48383349	chr1:48381563-48383349	-0.000706573822341543	1.29487735762039e-05	0.997138955842958	0.99761099662872
chr1	48425217	48425679	WT_PeakRegion	WT_PeakRegion_138_chr1_48425217_48425679	chr1:48425217-48425679	-0.903581316037495	4.30222412804234	0.0416892252702785	0.0853574972739844
chr1	48480664	48481215	WT_PeakRegion	WT_PeakRegion_139_chr1_48480664_48481215	chr1:48480664-48481215	-0.249496000113936	0.287914128704235	0.596117493601669	0.664399699914443
chr1	48602421	48604728	Shared_PeakRegion	Shared_PeakRegion_26_chr1_48602421_48604728	chr1:48602421-48604728	-0.835093003764324	11.8157906294484	0.000985765479847541	0.00770292371880793
chr1	48795186	48796331	WT_PeakRegion	WT_PeakRegion_140_chr1_48795186_48796331	chr1:48795186-48796331	-0.40275854996208	2.21191066710334	0.141375912636312	0.211035353697967
chr1	48984460	48985039	WT_PeakRegion	WT_PeakRegion_141_chr1_48984460_48985039	chr1:48984460-48985039	-1.16180675400089	8.86066515684557	0.00398215604321188	0.0174699583596702
chr1	49361810	49362511	WT_PeakRegion	WT_PeakRegion_142_chr1_49361810_49362511	chr1:49361810-49362511	-0.46447956102506	1.74687456250564	0.190512287001882	0.266465034645783
chr1	49781255	49782696	Q111_PeakRegion	Q111_PeakRegion_28_chr1_49781255_49782696	chr1:49781255-49782696	0.602723322258166	7.78420602240742	0.00676240388717082	0.0245055973510748
chr1	49816029	49816373	WT_PeakRegion	WT_PeakRegion_143_chr1_49816029_49816373	chr1:49816029-49816373	-0.792581093425519	3.51376510802895	0.0657372632004386	0.118591973152044
chr1	51313652	51314203	WT_PeakRegion	WT_PeakRegion_144_chr1_51313652_51314203	chr1:51313652-51314203	-1.55412422015766	11.1118832425057	0.00136522644281075	0.00936380532365889
chr1	51441787	51442230	WT_PeakRegion	WT_PeakRegion_145_chr1_51441787_51442230	chr1:51441787-51442230	-1.00985052282845	5.70024081337311	0.0196267595323623	0.0503877473222723
chr1	51490298	51490866	WT_PeakRegion	WT_PeakRegion_146_chr1_51490298_51490866	chr1:51490298-51490866	-0.994156189350869	6.91088245821789	0.0104941105216935	0.0326823654237356
chr1	51997487	51998164	WT_PeakRegion	WT_PeakRegion_147_chr1_51997487_51998164	chr1:51997487-51998164	-0.898672080961457	6.4247694258856	0.0134592896288205	0.0389592037898595
chr1	52034718	52035708	WT_PeakRegion	WT_PeakRegion_148_chr1_52034718_52035708	chr1:52034718-52035708	-1.01327446408389	9.4619618660739	0.00297805660543461	0.0145666764630114
chr1	52456724	52457719	Shared_PeakRegion	Shared_PeakRegion_27_chr1_52456724_52457719	chr1:52456724-52457719	-0.750550485432199	4.33556793603623	0.0409280692705824	0.084222826560901
chr1	52908799	52910196	Q111_PeakRegion	Q111_PeakRegion_29_chr1_52908799_52910196	chr1:52908799-52910196	0.447053699366243	1.5373689564929	0.21909146865809	0.297731397949665
chr1	53277332	53277674	Q111_PeakRegion	Q111_PeakRegion_30_chr1_53277332_53277674	chr1:53277332-53277674	0.0174852787826745	0.00308294555346681	0.955876711088733	0.966301464275771
chr1	53321436	53322201	WT_PeakRegion	WT_PeakRegion_149_chr1_53321436_53322201	chr1:53321436-53322201	-0.795086654806906	4.78840666106449	0.0319432229555821	0.0707936319151922
chr1	53564557	53565046	WT_PeakRegion	WT_PeakRegion_150_chr1_53564557_53565046	chr1:53564557-53565046	-0.230786461978024	0.411082289881532	0.523484604867792	0.600745201958944
chr1	54444072	54444580	WT_PeakRegion	WT_PeakRegion_151_chr1_54444072_54444580	chr1:54444072-54444580	-0.929346936148719	5.35666710701489	0.0248573278478735	0.0589669099817975
chr1	54736429	54736763	WT_PeakRegion	WT_PeakRegion_152_chr1_54736429_54736763	chr1:54736429-54736763	-0.739818605651155	3.21943384956507	0.0853867605765815	0.14437907583422
chr1	54765995	54766403	Q111_PeakRegion	Q111_PeakRegion_31_chr1_54765995_54766403	chr1:54765995-54766403	0.0901305989095606	0.0289230966154131	0.867604724641721	0.896711573287271
chr1	54865923	54866503	WT_PeakRegion	WT_PeakRegion_153_chr1_54865923_54866503	chr1:54865923-54866503	-0.485570103367197	1.90774368348101	0.171545025428325	0.245558965551491
chr1	54939255	54939941	WT_PeakRegion	WT_PeakRegion_154_chr1_54939255_54939941	chr1:54939255-54939941	-0.4777191203579	1.48645681054882	0.239880529988651	0.320808256746601
chr1	55399658	55400083	Q111_PeakRegion	Q111_PeakRegion_32_chr1_55399658_55400083	chr1:55399658-55400083	0.756616465312275	2.88662426900599	0.0965086113635463	0.158109534306759
chr1	55539311	55539770	WT_PeakRegion	WT_PeakRegion_155_chr1_55539311_55539770	chr1:55539311-55539770	-0.707235558536828	3.29233175715697	0.0738277374969501	0.129720269725685
chr1	56298225	56298762	WT_PeakRegion	WT_PeakRegion_156_chr1_56298225_56298762	chr1:56298225-56298762	-0.876283326363126	4.69240973192073	0.0336543953956054	0.0733135214154801
chr1	56767280	56767665	Q111_PeakRegion	Q111_PeakRegion_33_chr1_56767280_56767665	chr1:56767280-56767665	0.624445366548932	1.99128334031763	0.162572938854149	0.23532989655778
chr1	56771463	56772028	WT_PeakRegion	WT_PeakRegion_157_chr1_56771463_56772028	chr1:56771463-56772028	-0.876493718000052	4.84494253353721	0.0323365169286125	0.0712617256276639
chr1	56799231	56799880	WT_PeakRegion	WT_PeakRegion_158_chr1_56799231_56799880	chr1:56799231-56799880	-1.17561538119055	9.97337803378483	0.00233238901597473	0.0125549801554732
chr1	57156379	57157009	WT_PeakRegion	WT_PeakRegion_159_chr1_57156379_57157009	chr1:57156379-57157009	-1.31698793986885	11.1117990441873	0.00136527995590884	0.00936380532365889
chr1	57190049	57190806	Q111_PeakRegion	Q111_PeakRegion_34_chr1_57190049_57190806	chr1:57190049-57190806	0.0762588490485896	0.0445306205039907	0.833473874060445	0.869251381638532
chr1	57623569	57624044	Q111_PeakRegion	Q111_PeakRegion_35_chr1_57623569_57624044	chr1:57623569-57624044	0.614909412432041	1.80054635534535	0.210630738151887	0.289131593927123
chr1	57807325	57807760	WT_PeakRegion	WT_PeakRegion_160_chr1_57807325_57807760	chr1:57807325-57807760	-0.961019457178577	5.87950028528127	0.0178644847961096	0.0471581341095404
chr1	58316422	58317021	Q111_PeakRegion	Q111_PeakRegion_36_chr1_58316422_58317021	chr1:58316422-58317021	0.473429704226693	1.57145229243885	0.214107649755079	0.292839183919482
chr1	59113066	59113363	WT_PeakRegion	WT_PeakRegion_161_chr1_59113066_59113363	chr1:59113066-59113363	-1.30503056708965	10.2191340034241	0.00207574287815184	0.0118244609129005
chr1	59457178	59458166	WT_PeakRegion	WT_PeakRegion_162_chr1_59457178_59458166	chr1:59457178-59458166	-0.840215090359386	4.86080030682293	0.0307143219469489	0.0690457719704939
chr1	59627212	59627647	WT_PeakRegion	WT_PeakRegion_163_chr1_59627212_59627647	chr1:59627212-59627647	-0.960324606657216	6.02775715291148	0.0171379939169201	0.0457495659549649
chr1	60376940	60377629	WT_PeakRegion	WT_PeakRegion_164_chr1_60376940_60377629	chr1:60376940-60377629	-1.45661842782551	12.5445489834012	0.000761366448678876	0.00675378430112319
chr1	61242489	61242847	WT_PeakRegion	WT_PeakRegion_165_chr1_61242489_61242847	chr1:61242489-61242847	-0.536459692532345	1.78813038299228	0.203243691099136	0.280999095099381
chr1	61350223	61350714	WT_PeakRegion	WT_PeakRegion_166_chr1_61350223_61350714	chr1:61350223-61350714	-1.41437696298077	14.3118045886433	0.000320249814473729	0.00434187883681035
chr1	61418857	61419350	WT_PeakRegion	WT_PeakRegion_167_chr1_61418857_61419350	chr1:61418857-61419350	-0.964145491517253	6.87157463472102	0.0107061538015916	0.0331473563496684
chr1	61569478	61570262	WT_PeakRegion	WT_PeakRegion_168_chr1_61569478_61570262	chr1:61569478-61570262	-0.839329118735089	7.13280936513097	0.00937688606984622	0.0302828713631005
chr1	61632830	61633661	WT_PeakRegion	WT_PeakRegion_169_chr1_61632830_61633661	chr1:61632830-61633661	-1.00473441024679	6.76814326893245	0.011285904266966	0.0343782503283454
chr1	62584491	62584944	WT_PeakRegion	WT_PeakRegion_170_chr1_62584491_62584944	chr1:62584491-62584944	-0.180655186304512	0.278671817795926	0.599218777955483	0.667082261552421
chr1	62814255	62814930	WT_PeakRegion	WT_PeakRegion_171_chr1_62814255_62814930	chr1:62814255-62814930	-0.908451524760961	7.53327008316485	0.00766520517943164	0.0265829416248947
chr1	63314358	63314850	Q111_PeakRegion	Q111_PeakRegion_37_chr1_63314358_63314850	chr1:63314358-63314850	-0.131941710372132	0.123998550366177	0.725780435412769	0.778058421528531
chr1	63740261	63740826	WT_PeakRegion	WT_PeakRegion_172_chr1_63740261_63740826	chr1:63740261-63740826	-0.822917791423273	4.92654471720837	0.0296419458718796	0.0672592746463715
chr1	63782562	63784174	Shared_PeakRegion	Shared_PeakRegion_28_chr1_63782562_63784174	chr1:63782562-63784174	-0.0394959067103075	0.0224238910141454	0.881389434408463	0.908382147019821
chr1	63933013	63933686	WT_PeakRegion	WT_PeakRegion_173_chr1_63933013_63933686	chr1:63933013-63933686	-0.507989711103532	1.36723936106484	0.246196662246466	0.327404999994766
chr1	64845051	64846860	Shared_PeakRegion	Shared_PeakRegion_29_chr1_64845051_64846860	chr1:64845051-64846860	-0.256641236631666	0.861966771704601	0.356333938381295	0.441427986738001
chr1	65169997	65170361	WT_PeakRegion	WT_PeakRegion_174_chr1_65169997_65170361	chr1:65169997-65170361	-1.36855225243058	9.7741617191376	0.00256458464279199	0.0133292020978023
chr1	65406131	65406639	WT_PeakRegion	WT_PeakRegion_175_chr1_65406131_65406639	chr1:65406131-65406639	-1.0836975483935	8.67750233251292	0.00435381628119892	0.018395352516365
chr1	65464366	65465069	WT_PeakRegion	WT_PeakRegion_176_chr1_65464366_65465069	chr1:65464366-65465069	-0.345768626914692	0.735426900878633	0.39401479103502	0.477088838875565
chr1	65588028	65588415	WT_PeakRegion	WT_PeakRegion_177_chr1_65588028_65588415	chr1:65588028-65588415	-0.338643731167595	0.787242880898334	0.377930310660083	0.462702999970467
chr1	65843059	65843568	WT_PeakRegion	WT_PeakRegion_178_chr1_65843059_65843568	chr1:65843059-65843568	-0.645810703238491	2.68996478262874	0.10540468788045	0.168453015249956
chr1	66215287	66215687	WT_PeakRegion	WT_PeakRegion_179_chr1_66215287_66215687	chr1:66215287-66215687	-1.00704010802437	6.33558247343102	0.0140930647789548	0.0401156494547511
chr1	66323814	66324173	WT_PeakRegion	WT_PeakRegion_180_chr1_66323814_66324173	chr1:66323814-66324173	-1.12872115304709	5.62824431649145	0.0316416617104726	0.0703525349449686
chr1	67209570	67210038	WT_PeakRegion	WT_PeakRegion_181_chr1_67209570_67210038	chr1:67209570-67210038	-0.89154502341706	5.19577196756772	0.0267496810515225	0.0623156701215692
chr1	67346799	67347337	WT_PeakRegion	WT_PeakRegion_182_chr1_67346799_67347337	chr1:67346799-67347337	-1.22822174796555	9.4826363963116	0.00294863922332533	0.0144653067190709
chr1	67588774	67589542	WT_PeakRegion	WT_PeakRegion_183_chr1_67588774_67589542	chr1:67588774-67589542	-1.59211837153778	18.8198656530082	4.66530325496705e-05	0.0017079820895449
chr1	67798160	67798736	WT_PeakRegion	WT_PeakRegion_184_chr1_67798160_67798736	chr1:67798160-67798736	-0.546933319735679	2.20051726199844	0.142389326277611	0.21221833720388
chr1	68235799	68236465	Q111_PeakRegion	Q111_PeakRegion_38_chr1_68235799_68236465	chr1:68235799-68236465	0.0779747007423109	0.119505798600209	0.73186624506674	0.783549200772061
chr1	68290843	68291168	WT_PeakRegion	WT_PeakRegion_185_chr1_68290843_68291168	chr1:68290843-68291168	-0.44875503284596	1.04294108334924	0.331782341165117	0.416080755197302
chr1	68515544	68516341	WT_PeakRegion	WT_PeakRegion_186_chr1_68515544_68516341	chr1:68515544-68516341	-1.16403199260393	10.8391945765136	0.00155049754822732	0.0101199814482184
chr1	68644840	68645869	WT_PeakRegion	WT_PeakRegion_187_chr1_68644840_68645869	chr1:68644840-68645869	-0.142368162642142	0.218478626283742	0.641632745468166	0.704575830963536
chr1	69238080	69238765	WT_PeakRegion	WT_PeakRegion_188_chr1_69238080_69238765	chr1:69238080-69238765	-1.34129892775537	11.9271012497911	0.00093662771091141	0.00752964684008018
chr1	69382885	69383381	WT_PeakRegion	WT_PeakRegion_189_chr1_69382885_69383381	chr1:69382885-69383381	-1.41693757251227	11.2151500527377	0.0013012057623768	0.00909381037766911
chr1	69749244	69750061	WT_PeakRegion	WT_PeakRegion_190_chr1_69749244_69750061	chr1:69749244-69750061	-0.516321145600052	2.53687717101292	0.115656363460021	0.180870325985207
chr1	70681374	70681983	Q111_PeakRegion	Q111_PeakRegion_39_chr1_70681374_70681983	chr1:70681374-70681983	0.422700211460435	1.11241079133423	0.310578907015785	0.393846773185208
